problem,algorithm,d,B,seed,Nlike_used,wall_time_s,n_primal,n_grad_partials,n_dual_calls,Neff,eta_Nlike,W1_marginal_avg,SWD,dlogZ,QE_p025,QE_p160,QE_p500,QE_p840,QE_p975,KL_cube,mode_recovery,mmd_rbf,Rhat_max,terminated_by,notes
mridges,mw,5,5000.0,41,5696.0,1.394038,4181,1515,159,385.8574208906824,0.06774182248783048,0.6345169951936291,0.7258224259296662,1.3968031505537244,0.25396769829963145,0.289390017862068,1.3707060654055425,0.2154504488059664,0.22550588164847368,1.9598712735622765,0.21875,NaN,NaN,budget,
mridges,mw,5,5000.0,67,5438.0,0.6949458,3923,1515,159,171.77152056019207,0.03158726012508129,0.4984498393435217,0.6394794950351791,1.2385073323342102,0.22471930364938145,0.27957215787202977,1.1523567655077653,0.12762195447421182,0.21490432829798847,2.4082300791481344,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,97,5193.0,0.2042411,3878,1315,151,650.2135235941481,0.12520961363261085,0.5255240258631219,0.6832381948768981,1.4625044811019183,0.18146116521366845,0.19363330050491756,1.2957623789244477,0.18417395468800005,0.2503177051398196,2.0431359470298847,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,113,5189.0,0.2036222,3874,1315,151,556.8080422112099,0.10730546197941991,0.4812714216828513,0.6756315249853817,1.3492198078003828,0.19489656285604556,0.15254513010688298,1.2085090106336327,0.219222431686718,0.30295599186508315,2.281771064561056,0.28125,NaN,NaN,budget,
mridges,mw,5,5000.0,137,5778.0,0.2220131,4263,1515,159,345.6135621144897,0.05981543131091895,0.41254087132134226,0.5696717840543218,1.0945745547026764,0.10778009667420899,0.1571678723209385,1.2578845214059915,0.1690078904728428,0.1538712354840123,2.0405352814652,0.34375,NaN,NaN,budget,
mridges,mw,5,5000.0,173,5076.0,0.1571928,3761,1315,151,52.049374267698205,0.010254013843124153,0.51335509623081,0.6840237855946719,1.4413153543876138,0.229372413896973,0.24686085097722127,1.2698993349036847,0.2963264733740073,0.22666822503436485,2.094750619757075,0.1875,NaN,NaN,budget,
mridges,mw,5,5000.0,211,5539.0,0.2023788,4024,1515,159,323.8897326933801,0.058474405613536756,0.6007345344232293,0.7560856752849611,1.4983028907746903,0.2372666928574648,0.17094295065562362,1.3627248890874757,0.4431688328942756,0.30437717809160664,2.3336061540302584,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,239,5357.0,0.2264045,4042,1315,151,229.00765814663208,0.04274923616700244,0.5588525880316626,0.7387287920872447,1.4830318323653078,0.07898867206524089,0.26388185794634494,1.4334059403229253,0.36711351731033187,0.338455729467768,10.742850754736594,0.21875,NaN,NaN,budget,
mridges,mw,5,5000.0,277,5062.0,0.6286754,3747,1315,151,130.96913468851722,0.025873001716419836,0.45284927671863706,0.6859600031100078,1.3316429772012999,0.12115856189000765,0.18393204448588837,1.144970001890848,0.22919479118160746,0.2946679510270669,4.775927196191578,0.21875,NaN,NaN,budget,
mridges,mw,5,5000.0,313,5022.0,0.6205143,3507,1515,159,46.31868530453062,0.009223155178122385,0.7236816721867948,0.7796515908779514,1.2462833140284406,0.30716464826991646,0.35998906379521084,1.1715545774092377,0.41881205023414936,0.4445852548550012,5.2661149270860435,0.21875,NaN,NaN,budget,
mridges,mw,5,5000.0,359,5506.0,0.7971495,3991,1515,159,266.6617559036158,0.04843112166792877,0.656137133302994,0.7087794447447358,1.2287518276280327,0.17366948807465715,0.22398717297427764,1.40781677181455,0.2532423454164687,0.36744047046377154,2.0663190412217474,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,401,5952.0,0.8759825,4437,1515,159,944.370551957441,0.15866440725091413,0.49314665249189166,0.6452086965261475,1.3069931111570288,0.23933695290608456,0.27694875724512674,1.2407062543454255,0.06423398789186079,0.0915317572363871,2.55231818310217,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,449,5217.0,0.9458925,3702,1515,159,23.062821301444206,0.004420705635699484,0.8100232491658854,0.7935065793701348,1.1737720154110836,0.24118690160743778,0.30258988965750266,1.63551901278672,0.37654455080907556,0.3006796477386199,2.2445629514062566,0.28125,NaN,NaN,budget,
mridges,mw,5,5000.0,491,5531.0,0.8048102,4016,1515,159,604.121119021796,0.10922457404118531,0.5805527745176985,0.6233982911317227,1.4395743403665033,0.13614536413832382,0.17777978677415768,1.4520231649843054,0.24684750666229513,0.21338338443636848,2.519816870014033,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,541,5402.0,0.2819403,3887,1515,159,747.5925757309668,0.13839181335264103,0.43135452179407074,0.6291124957434899,1.4173668054100919,0.19232292909493873,0.18007323852305612,1.20659053005311,0.2200107034091169,0.2964717981313053,2.0919132942931102,0.28125,NaN,NaN,budget,
mridges,mw,5,5000.0,587,5734.0,0.3043083,4219,1515,159,1086.1843555517812,0.18942873309239294,0.35539420603131827,0.543005725722454,1.3813409822900997,0.12874632254150092,0.13923705332112785,1.0686835275900157,0.13342354597852807,0.18504193578067918,2.3738982084379217,0.28125,NaN,NaN,budget,
mridges,mw,5,5000.0,631,5059.0,0.1403732,3744,1315,151,88.51420002533884,0.01749638268933363,0.4743093227672633,0.6611444774572922,1.3563158438950271,0.29159958449189716,0.1516584325114599,1.2779437838404235,0.2690426394769864,0.2907715653759747,8.625167898309373,0.25,NaN,NaN,budget,
mridges,mw,5,5000.0,677,6012.0,0.2555437,4497,1515,159,824.586361637018,0.13715674677927778,0.4485733913018263,0.5608322471246151,1.2074599661679475,0.17482811166571777,0.2540797614681998,1.1252174946026632,0.1089787155799999,0.12653657808851504,2.2178022553474346,0.34375,NaN,NaN,budget,BUDGET-VIOLATION
mridges,mw,5,50000.0,11,13229.0,7.8132977,6499,6730,658,2545.019131245339,0.1923818226052868,0.4461550249487998,0.5524895304625829,0.5950490456354309,0.20073909965123962,0.7447504029867557,1.2082812084537486,0.07863866814274614,0.07439035891903893,1.6831692687034279,0.59375,NaN,NaN,T_max,
mridges,mw,5,50000.0,23,13201.0,5.1241793,6471,6730,658,3838.5380217340194,0.29077630647178393,0.5002947868058953,0.5794013442734675,0.5834160104586772,0.13285079775304826,0.7259144060715694,1.184179316046389,0.1179180846793364,0.1182145194766087,236.9706186188831,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,41,13112.0,5.3843866,6382,6730,658,3909.794002235705,0.29818441139686586,0.4929569170811973,0.6047813203781399,0.5885892382541815,0.1678539592393144,0.737760326376013,1.2390667377332203,0.11979439839288189,0.10259972356602357,1.9461559575321237,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,67,13132.0,7.2320993,6402,6730,658,3625.40772472993,0.2760743013044418,0.448977547540464,0.5854474485971192,0.6486376323336867,0.10147187829720936,0.6219383747019747,1.127736228846878,0.1128148504102449,0.06332190689179092,1188.7552314866043,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,97,12828.0,4.4326476,6098,6730,658,2999.4803546315375,0.23382291507885386,0.4707347613202969,0.6342959444231,0.6368667387408511,0.17968670086212013,0.7256512705272373,1.178384618310039,0.07449030156645753,0.09390366500814702,14.387230415457712,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,113,12585.0,5.1703216,5855,6730,658,2810.693643133534,0.22333680120250568,0.490044545297675,0.6694132340609319,0.6638946017059002,0.1316841805033701,0.7344837011410331,1.1380914693035038,0.06990874823647628,0.07224258827498735,108.88095042059044,0.53125,NaN,NaN,T_max,
mridges,mw,5,50000.0,137,13206.0,6.9551171,6476,6730,658,4071.62541205391,0.30831632682522414,0.5033174263069236,0.6051693847660258,0.5964472356500252,0.1820721151403027,0.7558593255253574,1.1572565603583995,0.08514411290183714,0.09009481407219484,1.1962610607858453,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,173,13315.0,3.5968504,6585,6730,658,4037.8081144306957,0.3032525808810136,0.5174199032204806,0.6390599046499524,0.5957013023558719,0.1578558637083085,0.7541562714111234,1.2968697179944688,0.1145757180907018,0.11337244850909559,19.727043197917244,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,211,13146.0,7.8725339,6416,6730,658,3966.187375071702,0.3017029799993688,0.5247412232209643,0.6278799416097745,0.5991377853465334,0.13163572913822613,0.7600578465311357,1.3782354424850347,0.11282062201000605,0.1590038382964843,561.7791026582745,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,239,13230.0,6.5065281,6500,6730,658,3978.822392357528,0.30074243328477157,0.46172075881388164,0.5947627677235338,0.6567825468949398,0.21171878491969814,0.7243044879581195,1.0451356843417805,0.09882430549256656,0.07634530818130107,5.327599198574553,0.53125,NaN,NaN,T_max,
mridges,mw,5,50000.0,277,13375.0,3.6251816,6645,6730,658,4071.516812789705,0.304412471984277,0.4987119409173489,0.6562180970817127,0.5947117555114634,0.13652294214232147,0.722425772494826,1.2600346461443135,0.0776953420644964,0.11686994040574498,12.69428241321063,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,313,13137.0,7.3868988,6407,6730,658,3870.346645456941,0.2946141923922464,0.4569149299548506,0.5773745730379307,0.6057525405234951,0.1656496026508994,0.7542705283228146,1.2375366423091065,0.07717188695832808,0.034298096215397054,362.40560705201136,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,359,13066.0,3.6754036,6336,6730,658,3928.7931721656355,0.3006882880885991,0.5291220244625936,0.6434085773392397,0.5883513455434084,0.1605050719528683,0.7291544361700534,1.3073193962306835,0.11740997879601442,0.0893079508218702,3.9049887568855874,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,401,13389.0,4.0048385,6659,6730,658,4110.233652742576,0.30698585799854927,0.3523816062341338,0.5866128793933749,0.5836993432038735,0.09415184412166963,0.2420383775946985,0.9795876108047882,0.05625046892480325,0.08946869682453569,249.95713338325044,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,449,13502.0,12.576891,6772,6730,658,4217.767672714553,0.31238095635569196,0.49002607363957507,0.6278090161440075,0.5939470630408845,0.21132134260875962,0.725325639994714,1.2250286278538813,0.10526323832853626,0.09276888073766694,3.784529289256398,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,491,13678.0,5.2319396,6948,6730,658,4156.96438782264,0.3039160979545723,0.47850393741150754,0.5732401141530581,0.5726006343367747,0.13689050648250847,0.7351342296447234,1.2025195579569572,0.09799580492776014,0.12424500116505977,703.5824580336306,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,541,13244.0,6.1367909,6514,6730,658,4029.5392935716486,0.3042539484726403,0.4812948943770996,0.5619843081737034,0.6000267440372387,0.10104711577220807,0.7384621995495174,1.2883216538966002,0.1081719518452334,0.10635245495731498,3.171274601439968,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,587,13417.0,7.0087028,6687,6730,658,4163.80998375436,0.3103383754754684,0.44713993996038415,0.5730319260993224,0.5844199969590154,0.15843488022102886,0.734526445643257,1.1978620143042522,0.09186308164783581,0.08010144729454013,2.3648564992084875,0.5625,NaN,NaN,T_max,
mridges,mw,5,50000.0,631,13040.0,4.5777005,6310,6730,658,4039.028479814418,0.30974144783852897,0.46239521737729844,0.5504366870401955,0.6735404776843037,0.15145088258383793,0.7071122536922512,1.1481821467525397,0.06801841396692714,0.12446701384916822,1.5446465021157947,0.5,NaN,NaN,T_max,
mridges,mw,5,50000.0,677,12939.0,5.2653011,6209,6730,658,3855.3772048363635,0.2979656236831566,0.4683962069483137,0.6098744835998875,0.6854935443307699,0.1750341341852189,0.7166635503992762,1.0874245498397759,0.12485283333463348,0.09617844629424051,78.33739419244537,0.5,NaN,NaN,T_max,
mridges,mw,5,500000.0,11,29320.0,6.9143503,7270,22050,3514,2587.2025553859985,0.08824019629556612,0.2068511576218502,0.19893527193105354,0.15791181388849473,0.1177631390782751,0.07446848297770244,1.204478960614567,0.023516334743186727,0.10785012318080751,332.2523488968242,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,23,29011.0,3.2276208,6961,22050,3514,2578.9833510593267,0.08889674092790067,0.22005004977455128,0.21531105655538482,0.16476240395608777,0.11633629143497978,0.0527250258570283,1.1683857371731865,0.03452299318298176,0.13892691804483012,5.534617970348733,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,41,29200.0,6.514332,7150,22050,3514,1532.574421250637,0.05248542538529579,0.1953489295489096,0.21340429431534805,0.1579940421967727,0.17615382068133228,0.11451840246031955,1.126108045127437,0.0322953583148311,0.09814514053068128,33.604427239430194,0.84375,NaN,NaN,T_max,
mridges,mw,5,500000.0,67,29180.0,2.9427989,7130,22050,3514,2630.654340538833,0.09015265046397646,0.2228720119710311,0.2246338896574711,0.17934802153229157,0.18268789750797626,0.1378369006145065,1.2283507874739061,0.02150939510949259,0.09656595841495977,5.6545139049783115,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,97,29313.0,6.814742,7263,22050,3514,2564.8275848345133,0.08749795602069094,0.1738188151418065,0.23341121170540205,0.18239002106809465,0.11452443649017345,0.09249772475017393,1.0222393996693881,0.04269778287382779,0.043761634731878815,169.66683353784046,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,113,29105.0,3.2407135,7055,22050,3514,2563.608279162802,0.08808137018253914,0.23518640108231742,0.23025993734814507,0.16922889886104464,0.14127665267998646,0.08395991622164312,1.1407110473728497,0.040912021673781586,0.06139335087325657,56.23295368028268,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,137,29283.0,7.2970313,7233,22050,3514,2555.797437399473,0.08727922130244418,0.21217925642200441,0.19206318175997592,0.21327872791907687,0.1744374494370983,0.10622285526927415,1.1741329851238909,0.03043334818578005,0.07929507996801588,348.2762994273865,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,173,29414.0,5.9310842,7364,22050,3514,2492.9707356966583,0.08475456366684771,0.22306017573482428,0.23110070197763136,0.1937525700856657,0.10435635131401985,0.0873701738577382,1.1248058781150643,0.03955066030572807,0.10206474883428837,2760.552482005353,0.84375,NaN,NaN,T_max,
mridges,mw,5,500000.0,211,29297.0,3.1967637,7247,22050,3514,2609.781729670866,0.08908016963070846,0.18069969796673474,0.18864710357429748,0.17364015631115315,0.17893194509239665,0.09681514575967406,0.9425053727108296,0.04668316097011873,0.1478170471827986,379.46561057807656,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,239,29335.0,6.7418975,7285,22050,3514,2647.548586149846,0.09025221019771079,0.14104233946072992,0.18474485391631898,0.18833454958141083,0.11820129159098806,0.09583989935599754,0.8872756885001628,0.05722662910146133,0.16222876303272954,117.07255451921309,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,277,29084.0,3.1440146,7034,22050,3514,2596.2349951964347,0.08926677881984715,0.20255013174117736,0.19367353310864005,0.16957330709843355,0.15005277436705394,0.06685923859348657,1.0864291071608712,0.04570868851974934,0.10716628777164124,68.43150858821562,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,313,28879.0,6.3628073,6829,22050,3514,2407.161423238532,0.08335335098994189,0.22022601439748177,0.22749622650054033,0.19050341015507932,0.12484668127171465,0.0927320438481467,1.089997407038022,0.028814222654734767,0.10924696391181596,154.87392389489085,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,359,29190.0,3.1491997,7140,22050,3514,2545.6937665131577,0.08721116020942643,0.13226291337196858,0.1667293727408088,0.1754896003435089,0.10491511855628728,0.04990917671773785,0.9610046742678648,0.03866317237282955,0.13796691557521673,77.16347467732558,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,401,29165.0,8.1298949,7115,22050,3514,2591.128881153665,0.08884378128419905,0.15300674753863966,0.18144471043511085,0.16167494487500456,0.17442523209157654,0.07547269146924789,1.0152962440598476,0.03311569742368255,0.19896044794408949,83.30947478066673,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,449,29240.0,19.4362337,7190,22050,3514,2577.7615851401315,0.08815874094186496,0.15864961533213126,0.18879717843863073,0.16343730757515296,0.1510495450606432,0.08552160369146611,1.1265369479608704,0.015650993785553614,0.15667986413510623,17.123332058220658,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,491,29199.0,4.0350454,7149,22050,3514,2564.57171400412,0.08783080632912497,0.20137921020779834,0.19215183863116803,0.17841232506477667,0.1473019957234727,0.06872722896184529,1.1047706885284199,0.036783874346147896,0.07363868849911262,30.112181142855523,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,541,29070.0,7.1808051,7020,22050,3514,2459.0963888193114,0.08459223903747201,0.19841964224884812,0.16649889803249265,0.19351341882402728,0.17127489980695226,0.1180970910119176,1.1870815371355792,0.019219690537349354,0.13173011540661178,311.9490586954708,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,587,29129.0,10.2977227,7079,22050,3514,2492.277383620648,0.08556000493050389,0.15979751021138763,0.1902515545018941,0.17947281590591757,0.1362361187906763,0.09252602858138533,0.8898287913995098,0.04650593592049903,0.08682445514099539,142.7406712612987,0.84375,NaN,NaN,T_max,
mridges,mw,5,500000.0,631,29064.0,6.9954147,7014,22050,3514,2504.154098148307,0.08615999511933345,0.27059658862859887,0.22769755803656044,0.18801733628415107,0.1906434244856455,0.10163294023008876,1.242792410466577,0.036888246625157974,0.07798376882010372,50.9036813710501,0.875,NaN,NaN,T_max,
mridges,mw,5,500000.0,677,28915.0,4.6408571,6865,22050,3514,2463.532331372883,0.08519911227296846,0.16520065841818557,0.1999499118581243,0.19911024468405536,0.18056898440255215,0.07169498854155423,1.0952521008861893,0.04338874848028693,0.10241974499188186,18.482522970404798,0.84375,NaN,NaN,T_max,
mridges,mw,10,5000.0,11,6183.0,20.3712888,2663,3520,172,7.141231577502008,0.0011549784210742372,1.388082547113998,1.4388680050217528,4.818328701673337,0.6083531761874468,1.2198660460940598,1.854594425331867,0.8404716911133564,0.45508973356173693,6.532476764226741,0.001953125,NaN,NaN,budget,BUDGET-VIOLATION
mridges,mw,10,5000.0,23,5772.0,0.1673796,2252,3520,172,121.61293772334314,0.021069462530031727,0.7457823953872973,1.1020711136864036,5.788519429900447,0.45774682879148676,0.2695716348529229,1.7831701922625065,0.3027393007731428,0.2969142973502662,35.55245389058762,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,41,6246.0,0.582449,2726,3520,172,112.12094044412054,0.01795083900802442,0.7239091948721905,0.9771261506148722,5.292260344561868,0.4847449807335641,0.6341511472804818,1.2073327405977017,0.24418082648034392,0.4364020151208735,178.97672467471114,0.0029296875,NaN,NaN,budget,BUDGET-VIOLATION
mridges,mw,10,5000.0,67,5360.0,0.1315337,2640,2720,164,127.94330975196344,0.023870020476112582,0.6253195804220426,0.9329191267222591,5.721510653982193,0.4275940171031203,0.3242084444798912,1.4627457052675512,0.32403301078094315,0.4821270157419416,248.81396320326104,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,97,5826.0,0.180708,2306,3520,172,233.3134847389246,0.04004694211104095,0.7801610750959002,1.0376131640759574,5.769805742135283,0.4095931661091427,0.30778183271292653,1.6966068764565967,0.3283333125968644,0.4779960037841448,6.545415412025706,0.0029296875,NaN,NaN,budget,
mridges,mw,10,5000.0,113,5026.0,0.390656,2306,2720,164,7.541150029337509,0.0015004277814042,1.112132884183445,1.231939107205341,5.094381702749679,0.5452215020678624,0.9023268243322761,1.476307856428422,0.4928177642093308,0.49924563497875274,6.52533566974843,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,137,5056.0,0.3256548,2336,2720,164,3.5674789825967688,0.0007055931532034749,1.356615220420024,1.3259465113371547,4.898986809438803,0.7901908757115323,1.2458962259130149,1.1948539941244172,1.19954464019805,0.797124608273049,6.884439916795488,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,173,5928.0,0.4098615,2408,3520,172,19.213553731595624,0.003241152788730706,0.6209396726088908,0.875144516802186,5.385762243346022,0.4546921746448881,0.4816931601673957,0.6902027557603849,0.4504380464603136,0.42786233303364185,7.026008768012924,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,211,5199.0,0.4546051,2479,2720,164,2.308313786811567,0.00044399188051770863,1.6936920208567425,1.6064591854763086,3.7176566827463446,1.3884199661401306,1.6803687057916519,1.1123220869737553,1.794995788873082,1.3470033899276974,33.67744861669639,0.0009765625,NaN,NaN,budget,
mridges,mw,10,5000.0,239,5774.0,0.721714,2254,3520,172,1.2749707738829705,0.0002208123958924438,2.2016561029875765,2.14674753157273,3.6029574412100374,1.4745937898737282,2.3983329095896715,1.668345823552378,2.818078348194205,1.4957719496242312,6.505645329101943,0.0,NaN,NaN,budget,
mridges,mw,10,5000.0,277,5890.0,0.3195662,2370,3520,172,3.0150677017254837,0.000511896044435566,1.3379882157183078,1.5248736589032603,4.158627511374171,0.9774668288273632,2.1668722904777167,1.932696787998004,0.750540411495739,1.0500852361070823,7.553101982898789,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,313,5892.0,0.2594114,2372,3520,172,486.83863556152016,0.08262705966760356,0.731597850119264,1.0398590685511335,5.800687588466154,0.2519585629730143,0.2746351000668933,1.712418871822635,0.26249297231788327,0.26806805270649425,6.691507492630505,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,359,5041.0,0.0676013,2321,2720,164,73.77487487928973,0.01463496823632012,0.8427734876027438,1.0510425968248942,5.358081666329511,0.4354195339660468,0.4350319842264433,1.3920386985586695,0.3412589809805937,0.4578318810833739,6.592842163279556,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,401,5818.0,0.2307238,2298,3520,172,382.24740307635295,0.06570082555454675,0.7152633969291314,1.0248284691477083,5.670365173396142,0.3398727490715074,0.32012525884107623,1.6159326903914568,0.30027359642161155,0.3399705463257924,6.88139040411106,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,449,5771.0,0.1595049,2251,3520,172,25.962268440988073,0.004498746914050957,0.6075888619600128,0.864229559416392,5.578898937092035,0.56489397737405,0.4194614373120219,0.7649918386094257,0.339777720333707,0.585193139975476,10.086900399133759,0.0029296875,NaN,NaN,budget,
mridges,mw,10,5000.0,491,5012.0,0.0411828,2292,2720,164,1.4015225030595728,0.00027963338049871765,2.009782445315159,1.9546333263862956,3.7299335316499196,1.329349129420939,1.991637412645082,1.2725845945183727,3.1489554034143694,1.1606467833801006,6.563773626506911,0.0009765625,NaN,NaN,budget,
mridges,mw,10,5000.0,541,5818.0,0.08427,2298,3520,172,43.62622828640123,0.007498492314610043,0.7295726066877333,0.9487778632578409,5.39084634773895,0.47231763660687937,0.5872236939423011,0.9375736177441263,0.3739743325611436,0.4107030262668065,6.49312847492531,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,587,5823.0,0.1463994,2303,3520,172,21.813319829733665,0.00374606213802742,0.9317885964479139,1.0556760210042957,5.15036475610821,0.5346300100291173,1.10806204847305,1.315303210495618,0.3463412216321747,0.5333952802160604,6.531340668933798,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,631,5938.0,0.0809473,2418,3520,172,30.724571875033895,0.0051742290122994096,0.9535000418864155,1.1110294575209907,5.181192150284602,0.5064129169201355,0.6696950656076925,1.4042910975533038,0.6326692422232985,0.5623437986868213,6.595863572198485,0.001953125,NaN,NaN,budget,
mridges,mw,10,5000.0,677,5757.0,0.0760782,2237,3520,172,808.2747770348213,0.14039860639826668,0.7290182023937231,1.0716597358051188,5.936219112908567,0.23220840056027905,0.30870785635135883,1.7709764352755144,0.29018363140749776,0.3073618787541492,6.647668527934456,0.0029296875,NaN,NaN,budget,
mridges,mw,10,50000.0,11,24391.0,7.7656323,5271,19120,418,1073.1664221668848,0.043998459356602224,0.7674780556276917,0.9999636721717221,4.475741284749802,0.3516714785212933,0.662164445215432,1.133702964491389,0.2481455576662793,0.16728171419430451,512.5157844199803,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,23,23680.0,6.1650013,4560,19120,418,16.308457981947168,0.0006887017728862824,0.9993335256579764,1.0512205319461718,4.358571224796613,0.49759857601167534,0.8869045149444746,1.4276479011581893,0.761050236472834,0.4568208437024528,8.960803264634292,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,41,23621.0,3.8114699,4501,19120,418,1140.2163888966666,0.048271300490947314,0.8184546186479403,0.869660251854555,4.533281708524854,0.34515763286188517,0.5368344312739266,1.2849450264776336,0.37533867849122504,0.3207654762487048,632.7948872499585,0.0029296875,NaN,NaN,T_max,
mridges,mw,10,50000.0,67,23115.0,6.4094383,3995,19120,418,207.32515504317348,0.008969290722179255,0.7594712241992911,0.7994045569296578,4.5605272562731685,0.33863429086901886,0.7329221766385674,1.224181238514582,0.3300662499736816,0.2758868162617292,195.38957424595574,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,97,23369.0,3.6792356,4249,19120,418,8.235299281753896,0.0003524027250525866,1.2624004151685984,1.1101502424069998,3.9442597908271324,0.6111585194046898,1.3476316148086958,0.9919213336962267,1.3825514970273376,0.6549623493193248,36.13381337719039,0.0009765625,NaN,NaN,T_max,
mridges,mw,10,50000.0,113,23341.0,6.1190799,4221,19120,418,141.37118598536964,0.006056775030434413,0.89830270867415,1.064378996598164,4.708830090595718,0.29400878461393587,0.44044991014051205,1.392070083628259,0.4884719795298592,0.46972330318379657,11.96952912034224,0.0029296875,NaN,NaN,T_max,
mridges,mw,10,50000.0,137,24163.0,6.3067242,5043,19120,418,62.24111339336851,0.0025758851712688203,0.8024521406453486,0.8448459210785323,4.211951274696602,0.34753288170355023,0.6729139629591133,1.217345553577791,0.3545372007895437,0.23882402043312342,543.3817580253078,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,173,23871.0,5.2439124,4751,19120,418,984.033443360923,0.041222966920569856,0.6182572514371126,0.731301447599203,4.481745357179527,0.21993648249065229,0.5216581996956086,0.937281396175605,0.332226539642544,0.31919194240397913,13126.60590992359,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,211,22973.0,6.8634662,3853,19120,418,311.60354851441923,0.01356390321309447,0.6380835219926223,0.7234612549711236,4.760583973195182,0.4056049433233734,0.3876535299009779,0.993912341227713,0.279457931050842,0.2650880093686152,350.2930940987335,0.00390625,NaN,NaN,T_max,
mridges,mw,10,50000.0,239,23331.0,6.442436,4211,19120,418,44.43493927728536,0.0019045449949545822,0.9416112733549419,0.9570448512561001,4.500477139825705,0.3562876867633876,0.7896340566032221,1.406114620374039,0.6532801384054145,0.4455272380051521,17.24962703808593,0.001953125,NaN,NaN,T_max,
mridges,mw,10,50000.0,277,23215.0,3.4812589,4095,19120,418,3.0575261675406824,0.000131704767070458,1.9653840604255006,1.913307978486359,3.762334447629165,0.7051368627853319,1.8965956346806283,2.769595337225975,1.2710514998704372,0.6338075405396852,50.84526172729331,0.0009765625,NaN,NaN,T_max,
mridges,mw,10,50000.0,313,23074.0,4.6899464,3954,19120,418,117.50256285861653,0.005092422764090168,0.6885221872619767,0.8047608056729731,4.783548242911458,0.30740074016933905,0.34420373366725243,1.248206220808331,0.2664966443747655,0.25630938002085113,66.8412860061757,0.0029296875,NaN,NaN,T_max,
mridges,mw,10,50000.0,359,23219.0,3.1691415,4099,19120,418,38.08263053818904,0.0016401494697527474,0.7021735606233367,0.7636084631507856,4.704535797439846,0.3572814182518703,0.37712057341327926,1.1204329518302703,0.47574919541330923,0.4805386309949293,10.179879439792607,0.0029296875,NaN,NaN,T_max,
mridges,mw,10,50000.0,401,23938.0,8.5492365,4818,19120,418,128.34684486930848,0.005361636096136205,0.653281720346117,0.7778697587991229,4.330726941238588,0.3563286438092125,0.6543601655913648,1.0156859684822077,0.39102145986420206,0.3696526229956379,7.774493831158957,0.001953125,NaN,NaN,T_max,
